X1,X2,X3,X4,X5,X6,X7,class
0.305733399000019,0.794119044905528,0.747682865010574,0.0663863508962095,0.266312236431986,0.333899395307526,0.894507348071784,1
0.624771017348394,0.952318837866187,0.458118885755539,0.0973715533036739,0.94999072747305,0.0318395830690861,0.752350563649088,1
0.96871219878085,0.0799355178605765,0.480912014376372,0.540616001933813,0.88317418214865,0.418453009799123,0.719819345045835,0
0.611283640610054,0.0687424391508102,0.517410265747458,0.283110707998276,0.662853024434298,0.140372309833765,0.503732687328011,0
0.435261575505137,0.54935643542558,0.446820315439254,0.745031148428097,0.678019397659227,0.0379020404070616,0.682884469861165,1
0.22931001521647,0.616280185990036,0.831657430389896,0.985135596245527,0.903701322386041,0.352731726365164,0.273888350231573,1
0.88530183234252,0.0823013337794691,0.710544352186844,0.457043248228729,0.667490585241467,0.986860311124474,0.538010936928913,0
0.535721328342333,0.818386216182262,0.0861686544958502,0.996794146951288,0.583330451976508,0.486613508546725,0.500265410169959,1
0.719827858032659,0.283653292106465,0.734476247802377,0.683574029710144,0.998909918824211,0.185956565197557,0.386056580580771,1
0.0585474406834692,0.615445851814002,0.282971344189718,0.976887617493048,0.581572648603469,0.146671165479347,0.637166417902336,1
0.107359264511615,0.540331788593903,0.826931717805564,0.484728543786332,0.663858516374603,0.260492219589651,0.478540409356356,1
0.929860605625436,0.529290451202542,0.590937992557883,0.532962888246402,0.658525167265907,0.877943760482594,0.528278077021241,1
0.00106584560126066,0.526019062381238,0.658993059769273,0.886861315229908,0.739390840288252,0.599919136846438,0.692753378301859,1
0.649224020773545,0.785443371161819,0.454712560633197,0.117943446617573,0.332636471604928,0.920637469505891,0.569439175305888,1
0.93009265861474,0.211358914151788,0.131741079501808,0.396550850011408,0.19067220040597,0.168274397030473,0.389699682127684,0
0.876233554445207,0.38279984309338,0.147493624594063,0.951460285112262,0.105157866608351,0.960609719855711,0.498941950732842,1
0.473505259491503,0.831182508030906,0.911416701041162,0.695466518169269,0.182431370951235,0.218499390175566,0.599187326384708,1
0.711758268065751,0.592336924979463,0.144131225533783,0.760881543392316,0.375856013502926,0.674529788084328,0.541789002483711,1
0.286248952848837,0.399140807567164,0.360625884961337,0.314518101513386,0.758829811122268,0.362700476078317,0.692309723468497,0
0.76736960047856,0.247774575836957,0.970126694999635,0.460601850412786,0.643943290226161,0.288251393241808,0.0795044412370771,0
0.211687836796045,0.941509603289887,0.760293171741068,0.701073644449934,0.101266578305513,0.389918048400432,0.532975129084662,1
0.917966741370037,0.731236714404076,0.423491997411475,0.776445490308106,0.573532436508685,0.461208982625976,0.700236862991005,1
0.310017698677257,0.910616386216134,0.0312175843864679,0.565689144423231,0.965694470098242,0.548405606066808,0.178273742320016,1
0.42772790347226,0.58441674686037,0.74058612738736,0.309922663727775,0.831126264063641,0.294057350140065,0.87825764878653,1
0.160547792678699,0.859611756866798,0.332995462231338,0.431047111283988,0.338327497011051,0.530260157072917,0.9726031802129,1
0.303626370616257,0.252019782550633,0.723399806534871,0.747757736127824,0.759659777162597,0.0727123722899705,0.530454386258498,0
0.0831261014100164,0.396388927707449,0.666370978811756,0.454070263542235,0.979931883746758,0.144973995629698,0.0997447345871478,0
0.454174752812833,0.90800611441955,0.859675645129755,0.245789333013818,0.568418886978179,0.455688889371231,0.914688026765361,1
0.945102710975334,0.905694005545229,0.752301283413544,0.399653353029862,0.731509262463078,0.334934893762693,0.986136754509062,1
0.932188637088984,0.981680901022628,0.986893599620089,0.643354443367571,0.0215092189610004,0.492609065724537,0.587044248357415,1
0.734661633614451,0.0110934360418469,0.758340376196429,0.323390742531046,0.557511799270287,0.952351574786007,0.944007232552394,0
0.546294460771605,0.586245939601213,0.931221504462883,0.554845141014084,0.640487988712266,0.284091336419806,0.871999887516722,1
0.722700217040256,0.0816244133748114,0.91293630306609,0.560314303496853,0.739222391974181,0.199878882383928,0.0982615558896214,0
0.398123439401388,0.817632554331794,0.686391280032694,0.381985367974266,0.865433424478397,0.0721909771673381,0.354351948481053,1
0.84854032844305,0.405014413874596,0.0130950470920652,0.938335937680677,0.390158206922933,0.243369071977213,0.756871750811115,1
0.819154518423602,0.792430558009073,0.937396660912782,0.174274896737188,0.964876190526411,0.254033628618345,0.162788706598803,1
0.899363896576688,0.749893881380558,0.915463173529133,0.779479287564754,0.651920466450974,0.723215071484447,0.0425824392586946,1
0.242246441077441,0.223905894672498,0.300053164595738,0.0829450769815594,0.454717410961166,0.17068098206073,0.475222055800259,0
0.445363661274314,0.18019323493354,0.752073205076158,0.63813499128446,0.905261878389865,0.915809215046465,0.901906517101452,0
0.175206372514367,0.564409879501909,0.188195714494213,0.51012603007257,0.989315478131175,0.650815379805863,0.26078359154053,1
0.344487143214792,0.204046824015677,0.459529814776033,0.163151563378051,0.348928935360163,0.0306616220623255,0.988509297836572,0
0.0906302232760936,0.111421905225143,0.817557992646471,0.321377991233021,0.390001746127382,0.154718979028985,0.147755447542295,0
0.547567738685757,0.149760518921539,0.674629960209131,0.82276922208257,0.323017152957618,0.587705203564838,0.271286846837029,0
0.967010014690459,0.937549793161452,0.168889827094972,0.930406222585589,0.00225064856931567,0.331475715618581,0.946917600464076,1
0.630718779051676,0.589908806141466,0.549088082043454,0.276496699312702,0.245282187359408,0.18378784134984,0.345731541281566,1
0.54876492312178,0.554048931924626,0.478041344322264,0.63904734631069,0.822143083205447,0.862437467789277,0.857795487856492,1
0.518278500065207,0.310565027175471,0.945457775844261,0.099951108917594,0.328958176774904,0.197317335521802,0.154613241553307,0
0.780539039522409,0.493808774044737,0.448093525599688,0.691337749129161,0.583052724134177,0.512540388619527,0.630597745999694,1
0.504837319487706,0.330436418298632,0.0610496029257774,0.582759382436052,0.397801192011684,0.044239912647754,0.680872272001579,0
0.06688591116108,0.629099685000256,0.172911806497723,0.681451124837622,0.608052014838904,0.507219970459118,0.756286868127063,1
0.854901352198794,0.769426584709436,0.574971046298742,0.251191485440359,0.876216237898916,0.769887712784111,0.65807966561988,1
0.857070943107828,0.452641472686082,0.352279353654012,0.525924811838195,0.938298072433099,0.171440947568044,0.201384737621993,1
0.165286720031872,0.00343568925745785,0.848606118466705,0.326844296650961,0.45757781015709,0.0384751376695931,0.368052148493007,0
0.589550401084125,0.235860442742705,0.882480601780117,0.616579213645309,0.515754716936499,0.82305167010054,0.318237808765844,0
0.634423638461158,0.14162838482298,0.478377166436985,0.375987990759313,0.0981997200287879,0.868757152697071,0.43920051609166,0
0.991209919797257,0.969277777243406,0.0183682318311185,0.575192282907665,0.0527199178468436,0.826521859038621,0.090960789937526,1
0.576605584472418,0.388700943207368,0.879832553677261,0.21121245669201,0.833205980248749,0.335560646606609,0.730575501453131,0
0.289545416366309,0.529091747943312,0.119236228987575,0.880683780647814,0.545513699762523,0.17742281104438,0.158327727112919,1
0.00785198039375246,0.0185059309005737,0.318713896907866,0.285388074116781,0.0573062496259809,0.468478092225268,0.69495896063745,0
0.334189284592867,0.465626492165029,0.346234456403181,0.402350739808753,0.464320429833606,0.247611920814961,0.88937167590484,1
0.207045637071133,0.410513413604349,0.811935189412907,0.78899573511444,0.476475560804829,0.506533620646223,0.386850384296849,1
0.800464153988287,0.878276449628174,0.0734797383192927,0.721959620947018,0.044884065631777,0.161171129206195,0.707975138211623,0
0.510484479833394,0.306301631964743,0.285190620459616,0.355748583329841,0.10362963215448,0.903062142664567,0.407147537218407,0
0.124929510056973,0.295184599701315,0.402743290644139,0.491354805417359,0.495715498924255,0.832293160958216,0.655561786377802,0
0.981643387814984,0.295271991519257,0.161325837252662,0.944556884700432,0.564922482240945,0.576228643301874,0.174416814465076,0
0.843303839443251,0.131950644310564,0.373610380338505,0.258632601238787,0.542170335073024,0.339476770488545,0.402949223527685,0
0.0650674370117486,0.388332616537809,0.477322168182582,0.439759082626551,0.89974666852504,0.0539362814743072,0.981266572140157,0
0.789709179662168,0.82870218413882,0.387241223594174,0.193618548801169,0.316781588830054,0.547037804732099,0.178008252056316,1
0.92223114403896,0.830281275790185,0.985289670992643,0.314657122828066,0.295741185545921,0.251966296695173,0.446991512319073,1
0.525528084486723,0.441127017373219,0.787265425315127,0.0191966097336262,0.87807638081722,0.352220267057419,0.847535213455558,1
0.250362547347322,0.596191750140861,0.0585217566695064,0.695701513672248,0.0106805050745606,0.288693242240697,0.579046749742702,1
0.970024614827707,0.693946446059272,0.157243579160422,0.109096011845395,0.92407064884901,0.998813308309764,0.492324424907565,1
0.559209490427747,0.298862256575376,0.622214857023209,0.550544469384477,0.775159891461954,0.709186567226425,0.712469052290544,0
0.255882326047868,0.195720054209232,0.398629139410332,0.280171647900715,0.100591424154118,0.0558531857095659,0.833018030971289,0
0.375807197066024,0.290983642218634,0.281148678390309,0.287208333844319,0.168303353711963,0.841916731325909,0.513663930585608,0
0.228785619838163,0.526207120390609,0.510014587314799,0.574081720551476,0.107474350137636,0.105226350249723,0.959482671460137,0
0.359756716992706,0.730523158563301,0.851643946953118,0.459305037744343,0.0696491573471576,0.79969125520438,0.80417475826107,1
0.946784904226661,0.544530030107126,0.473273857729509,0.87016859697178,0.759671875275671,0.718828025972471,0.621900135651231,1
0.923385921632871,0.671259561087936,0.542642453918234,0.591116025811061,0.193706638878211,0.676427339902148,0.435847778338939,1
0.0188121031969786,0.392214556923136,0.397549023618922,0.117725794902071,0.249225831590593,0.264470129972324,0.550905122421682,0
0.323451151605695,0.0404609409160912,0.923174172407016,0.755491845309734,0.457536072935909,0.0783975780941546,0.0450156005099416,0
0.637921834830195,0.886163087328896,0.764949126634747,0.410963997012004,0.404063909547403,0.387805648846552,0.438755042850971,1
0.01182861905545,0.362912645563483,0.651211778866127,0.108243399066851,0.0754940102342516,0.582350987708196,0.880810228176415,0
0.48069029697217,0.902385278139263,0.712653736118227,0.772069227416068,0.690696705132723,0.270933811087161,0.257970927050337,1
0.898074061842635,0.0520885842852294,0.776502726133913,0.583697371883318,0.911634746007621,0.58387052314356,0.980770135764033,1
0.519352212082595,0.858097431482747,0.523776294896379,0.865637899376452,0.188538934336975,0.546021988382563,0.339283206500113,1
0.476214244728908,0.400093509349972,0.979772176593542,0.72165067656897,0.106613972457126,0.647424155846238,0.437080866424367,1
0.409098744159564,0.891417951555923,0.186720415018499,0.503737569553778,0.0493383097928017,0.324357228120789,0.752678795484826,1
0.688314805738628,0.0543226287700236,0.702561743091792,0.888206346426159,0.737001375993714,0.353937219595537,0.90545303071849,1
0.43833429319784,0.411044480744749,0.357167871668935,0.196987899951637,0.821414061821997,0.977709686849266,0.200598639901727,1
0.095605936832726,0.403324390063062,0.773348304908723,0.495767050189897,0.446093356935307,0.43438574927859,0.77762858569622,0
0.680081461323425,0.444783360464498,0.637264982098714,0.369364125654101,0.924877981189638,0.0985238691791892,0.400177373783663,1
0.940443964442238,0.995425615925342,0.985684545477852,0.457926973700523,0.667815877590328,0.483656921889633,0.426751775899902,1
0.558542919112369,0.755966565106064,0.0999899934977293,0.343427519313991,0.499649961013347,0.407301830127835,0.557133837137371,1
0.351622625719756,0.435509188333526,0.913386086700484,0.720886406255886,0.234881818294525,0.777206290513277,0.165352204814553,1
0.933737287297845,0.569841379532591,0.848643540870398,0.568714225897565,0.889797715004534,0.95852635265328,0.404248489299789,1
0.753206676337868,0.325013779336587,0.782110505271703,0.375456908717752,0.851871267426759,0.487648943671957,0.0494794826954603,0
0.583104298682883,0.0680118638556451,0.0323228652123362,0.850575516466051,0.859242116101086,0.0562438180204481,0.896619296632707,0
0.130769005278125,0.672132012201473,0.898817491019145,0.171151598682627,0.613267287379131,0.930817308370024,0.986325288657099,1
0.843921124236658,0.324147744104266,0.172143614618108,0.015417312271893,0.463984064990655,0.857732499018312,0.398046041140333,0
0.0229284870438278,0.105868488550186,0.115426163887605,0.503955597057939,0.391797105781734,0.121535250218585,0.816281434614211,0
0.530085906153545,0.658342666225508,0.0197517010383308,0.329447725787759,0.592008281266317,0.354189245030284,0.187326943268999,0
0.361883365083486,0.60858040349558,0.515792861115187,0.86076534143649,0.622505663661286,0.501254438888282,0.69003860396333,1
0.27862978191115,0.537049781996757,0.689709457801655,0.499041082570329,0.791922393720597,0.113631349755451,0.811404328793287,1
0.63067016704008,0.977478005457669,0.698422920424491,0.515245749149472,0.597660140367225,0.0132819041609764,0.244300747755915,1
0.477478882996365,0.23918923176825,0.756879723630846,0.213127457303926,0.722371155163273,0.997293636668473,0.909188714111224,0
0.750814826926216,0.988096073037013,0.358254839899018,0.258082825224847,0.19499500375241,0.0240896218456328,0.968277788255364,0
0.761509853880852,0.60434823972173,0.240885705919936,0.681773850694299,0.607562819728628,0.254559968365356,0.7274610765744,1
0.657497606705874,0.0973854917101562,0.111148797441274,0.906308473553509,0.54747928539291,0.494808007031679,0.256297155516222,0
0.976832054555416,0.215981491142884,0.196436846395954,0.810394644737244,0.225760134868324,0.59382830420509,0.463485140353441,1
0.23356258822605,0.92379611171782,0.563540965784341,0.840885669458658,0.00549142621457577,0.726855342742056,0.229770526988432,1
0.154505220009014,0.807211842387915,0.306484774919227,0.98885626764968,0.0745598317589611,0.0878969558980316,0.176630777074024,1
0.0931400742847472,0.29238359327428,0.519476555520669,0.960474550258368,0.415358215337619,0.991690568858758,0.335259293671697,0
0.26954231900163,0.439074041554704,0.897503605345264,0.345741792349145,0.973383284639567,0.88805390545167,0.988750269170851,1
0.458937604678795,0.47922472585924,0.0969015713781118,0.69129929644987,0.700850577093661,0.746814439538866,0.0186226675286889,1
0.0667141492012888,0.485714763170108,0.14318875502795,0.975938915973529,0.995766334235668,0.344713973579928,0.518061270704493,1
0.0133920218795538,0.844714725157246,0.474801097530872,0.232429342810065,0.293596150353551,0.122671921039,0.795492925681174,1
0.00916327093727887,0.326966211665422,0.0903660010080785,0.782356935320422,0.086793459020555,0.862539172405377,0.628063041716814,0
0.629597601946443,0.041569180553779,0.201027029193938,0.871218004496768,0.0513092165347189,0.462367153726518,0.252724690828472,0
0.377068008994684,0.799508373253047,0.897550163324922,0.932121962076053,0.146015330217779,0.880997015628964,0.978580449707806,1
0.165283703478053,0.385935724014416,0.824466098565608,0.533979631727561,0.0808225532528013,0.538620322709903,0.318022962892428,0
0.24639411456883,0.552575739799067,0.27271850570105,0.700957418652251,0.367648378480226,0.977203529328108,0.590274643152952,1
0.753723131725565,0.614952600328252,0.788126039551571,0.314674406545237,0.558446267619729,0.773454452166334,0.262902532704175,1
0.594162254361436,0.590488560032099,0.560563171748072,0.0905600776895881,0.296305446187034,0.422959145624191,0.0658544113393873,1
0.401742106769234,0.510724522871897,0.787141495617107,0.358394808135927,0.833110498264432,0.742622322868556,0.777426198357716,1
0.506554715102538,0.537109044613317,0.409256897401065,0.940030203200877,0.811378203565255,0.146795924985781,0.782043836545199,1
0.905157676199451,0.405671408865601,0.123050653608516,0.902968697715551,0.934838887536898,0.0442751238588244,0.604460431961343,1
0.211292913416401,0.232980050612241,0.0121429462451488,0.542650918476284,0.945570952957496,0.987831338075921,0.419850889127702,0
0.422194967279211,0.096223073778674,0.525755201699212,0.3194895980414,0.164756293641403,0.685614707414061,0.293083606287837,0
0.264085302129388,0.746932842768729,0.140955245355144,0.144622108200565,0.583560824161395,0.336816131835803,0.161884829169139,1
0.370551067404449,0.333610649453476,0.568392345914617,0.492604058701545,0.27193328528665,0.89399151946418,0.912094467086717,0
0.146503747208044,0.861873355694115,0.762247449019924,0.360803777817637,0.91745952819474,0.455581671092659,0.901914288289845,1
0.11797712999396,0.107309120241553,0.576061165891588,0.13424199144356,0.743337389081717,0.512801430653781,0.799901459831744,0
0.778129969723523,0.905703466618434,0.919589779339731,0.705948390299454,0.0914844805374742,0.392988628474995,0.198231222573668,1
0.28059384948574,0.04635811294429,0.784288639901206,0.23908422049135,0.367287485860288,0.835889535723254,0.248665679711848,0
0.624493022914976,0.931386237964034,0.389000087510794,0.900629752315581,0.140778740635142,0.568944267230108,0.382475652033463,1
0.581678010523319,0.724687710637227,0.817499372176826,0.104079345939681,0.547783041605726,0.775234733475372,0.0348495489452034,1
0.285560904303566,0.0301193404011428,0.0769590716809034,0.792186857899651,0.597740399418399,0.0993891032412648,0.217104930430651,0
0.658992283744738,0.568425016012043,0.972417948069051,0.749216323718429,0.919631032040343,0.403636518400162,0.919895268045366,1
0.189557523699477,0.161221431568265,0.584258178249002,0.378239997662604,0.852409202838317,0.699209560407326,0.191337733296677,0
0.0162638099864125,0.579752318561077,0.676884699845687,0.299161507980898,0.182544294511899,0.217877135844901,0.933901665965095,0
0.803490484599024,0.2656033502426,0.103595297783613,0.505322439596057,0.989524968434125,0.162605638848618,0.0636259235907346,0
0.560020616045222,0.168936400907114,0.763369084801525,0.0310008840169758,0.865782865788788,0.841717121191323,0.730666560819373,0
0.795746771385893,0.910177063662559,0.997896065935493,0.91990178800188,0.978918790118769,0.447039629099891,0.944346660282463,1
0.0924410410225391,0.785630304832011,0.779563133371994,0.957319873617962,0.113132543861866,0.997745630564168,0.505059417104349,1
0.196981137618423,0.818462958559394,0.688636615639552,0.297905803890899,0.966527428478003,0.58842825749889,0.762430230388418,1
0.896662675542757,0.387132702860981,0.839328344212845,0.447396357310936,0.0423768803011626,0.251235500676557,0.560785890091211,0
0.741937013808638,0.564239503117278,0.920940778683871,0.218065006658435,0.337103649508208,0.946407520910725,0.513486181152984,1
0.484408854274079,0.450436822371557,0.989150071982294,0.090788384899497,0.965263749239966,0.111786963418126,0.275432113790885,1
0.342108884826303,0.269444103119895,0.545726749813184,0.537965174298733,0.393758181715384,0.756413192953914,0.328749113250524,0
0.563945912290365,0.446126565570012,0.804638711735606,0.160547960316762,0.321452633477747,0.714161876123399,0.138107397826388,1
0.0220365605782717,0.56942411349155,0.557314193807542,0.667705062311143,0.837508360622451,0.877579760039225,0.767170512350276,1
0.238477805396542,0.204421713249758,0.975789227057248,0.529766337713227,0.924613246461377,0.25639015971683,0.272939868737012,1
0.104635394411162,0.0359482921194285,0.692266339669004,0.278020482044667,0.511812558863312,0.377221406903118,0.748326465720311,0
0.128404243383557,0.111213281052187,0.968241020105779,0.0941332171205431,0.607232938986272,0.262172886403278,0.717003401601687,0
0.184647177811712,0.135402775136754,0.210714613087475,0.891313982661813,0.634429888101295,0.861090060090646,0.976502886973321,0
0.395608393475413,0.106805441435426,0.0152064280118793,0.0982805932871997,0.583570521324873,0.842366850702092,0.301110026193783,0
0.475235156947747,0.628355585271493,0.186499061062932,0.780065123224631,0.208747641881928,0.0973528381437063,0.267783672083169,1
0.639543716562912,0.139519652351737,0.981318138539791,0.121075234143063,0.585658525815234,0.285341114038602,0.472288111690432,0
0.256822624709457,0.860549127915874,0.246414043474942,0.193804796319455,0.990971040446311,0.810592334251851,0.525296108797193,1
0.278175375657156,0.34897535527125,0.00355372065678239,0.440308513352647,0.215371359372512,0.679838558426127,0.465710261603817,0
0.758716046344489,0.32234396552667,0.542305917711928,0.524591493885964,0.777080739848316,0.952005691127852,0.19190435949713,0
0.699640801176429,0.910457347054034,0.429988593794405,0.231903690146282,0.30179908266291,0.474615681683645,0.499521096469834,1
0.339864952722564,0.0285940209869295,0.7092489823699,0.790971406502649,0.722266636788845,0.655842517968267,0.56929413205944,0
0.459956608712673,0.62696939567104,0.391079044668004,0.432773365406319,0.949568025069311,0.427132410695776,0.991514206631109,1
0.852150121005252,0.758678108453751,0.676416338188574,0.988970852689818,0.600968129234388,0.633887702133507,0.749836827395484,1
0.802180460188538,0.692643887130544,0.947579635772854,0.792398263933137,0.172650113236159,0.0338000932242721,0.0284700384363532,1
0.321535237831995,0.280259827850387,0.332648886367679,0.536343123298138,0.880111587932333,0.520018735202029,0.970532769104466,0
0.725343045778573,0.644275576109067,0.580930454889312,0.966350478120148,0.238179987063631,0.111760105704889,0.155974595109001,1
0.400197912240401,0.340630786726251,0.684502215590328,0.398025351343676,0.479450470069423,0.276294294511899,0.858504050411284,0
0.714721970027313,0.57220648182556,0.854593196650967,0.599707916611806,0.992114305961877,0.252121420809999,0.177659471519291,1
0.801644531777129,0.272230607224628,0.404681587824598,0.302601492032409,0.135456671006978,0.525597776286304,0.270460652187467,0
0.0876200497150421,0.767234371043742,0.657431003171951,0.799705546814948,0.0515096075832844,0.350361630087718,0.039565313141793,1
0.101503198733553,0.290783272590488,0.654543015640229,0.304611256578937,0.486752321012318,0.413683120859787,0.523044843459502,0
0.747993359807879,0.863282800884917,0.707643448840827,0.159573203884065,0.0222024121321738,0.343821749091148,0.852453828789294,1
0.547618782846257,0.985402142396197,0.676635087234899,0.403221268905327,0.864750566193834,0.827212975826114,0.608033351833001,1
0.0511257792823017,0.850498702842742,0.553872657706961,0.675304838689044,0.613226582063362,0.19061488029547,0.938588518183678,1
0.581053075613454,0.67102567339316,0.300378339132294,0.660796995041892,0.675148346927017,0.396098192315549,0.960051584756002,1
0.245230897329748,0.435303197940812,0.75335984909907,0.738165500806645,0.595842773327604,0.579044283600524,0.402030343655497,1
0.248148739337921,0.915634844917804,0.88797029806301,0.869291765149683,0.534483295632526,0.812511944910511,0.338796323165298,1
0.494134825887159,0.917860072338954,0.992182783549652,0.392875352641568,0.660949823446572,0.82411622419022,0.986513467039913,1
0.0943447027821094,0.849741751793772,0.70185886672698,0.225730771431699,0.951059957034886,0.504586929921061,0.0779013389255852,1
0.731385985855013,0.882117749424651,0.556396758183837,0.90126932435669,0.849833429092541,0.913408516673371,0.431123464833945,1
0.164227151311934,0.346787970978767,0.974359795451164,0.990471806842834,0.677397378487512,0.427703554742038,0.362180035561323,0
0.214099805802107,0.846250320551917,0.739751906599849,0.77667371253483,0.754373676609248,0.918895782204345,0.845707183005288,1
0.58635878469795,0.0960991012398154,0.853431117953733,0.823874186724424,0.590269535314292,0.118293810170144,0.832644248148426,0
0.518902107840404,0.953639274695888,0.717612883541733,0.278769583906978,0.285330580547452,0.473112887702882,0.672118107788265,1
0.571958555607125,0.601982762338594,0.641204560408369,0.294948109425604,0.0208392115309834,0.960031080758199,0.240712343016639,1
0.205079554812983,0.141462349332869,0.499327856115997,0.472374809905887,0.971285394625738,0.905293547548354,0.413947140332311,1
0.551001264713705,0.0308886922430247,0.365452591329813,0.0427573926281184,0.101706903893501,0.87118188617751,0.450759780826047,0
0.790486881742254,0.452176122227684,0.906751020578668,0.578394960844889,0.837025138083845,0.261721107410267,0.650673143565655,1
0.727609898662195,0.677184424130246,0.184139814693481,0.47869405685924,0.494946452556178,0.490252809599042,0.693613505689427,1
0.49167577829212,0.0345779112540185,0.947452248539776,0.482225521700457,0.873343128478155,0.900978484423831,0.88556269952096,0
0.79527971544303,0.660065344534814,0.965021308744326,0.530422281939536,0.95618350035511,0.692418950377032,0.512444427935407,1
0.139455227646977,0.586609131889418,0.767458748770878,0.666787185007706,0.664385381387547,0.329534132033587,0.271575997583568,1
0.334767448715866,0.302508435444906,0.591941031161696,0.914623311953619,0.769383541774005,0.086290895473212,0.844809293514118,0
0.406357096740976,0.867635844741017,0.943659301381558,0.0633124790620059,0.00484017748385668,0.58243419136852,0.678957292577252,1
0.0674664180260152,0.683515642071143,0.23749127285555,0.737272442318499,0.457751951413229,0.589451455278322,0.404542906209826,1
0.327591087669134,0.187907135579735,0.705322833964601,0.42692486057058,0.218800830189139,0.172415588283911,0.612461854005232,0
0.330213447799906,0.584369491320103,0.518180920742452,0.645470810588449,0.392130128107965,0.864577628672123,0.36765540833585,1
0.184772677253932,0.476709238486364,0.785479374229908,0.239189860643819,0.458102686097845,0.792136813048273,0.400883485097438,0
0.362877961248159,0.0778185459785163,0.0773788073565811,0.741495223483071,0.317658945452422,0.0308180670253932,0.806820394704118,0
0.340352311963215,0.720230341888964,0.294921102467924,0.585428800666705,0.00608259765431285,0.382403031224385,0.609350595856085,1
0.820550562813878,0.252264143666252,0.822587467264384,0.511172922095284,0.00488743744790554,0.455259998561814,0.568205884890631,0
0.323618761496618,0.519780053058639,0.991052574943751,0.40783879137598,0.0329452331643552,0.0558995229657739,0.81714013312012,1
0.407702237600461,0.121039894642308,0.556921942392364,0.952528324909508,0.703964081127197,0.921758247772232,0.0504976762458682,0
0.0689406285528094,0.322599776089191,0.718274473911151,0.457068466581404,0.652259417111054,0.595424256520346,0.902201108401641,0
0.663060348248109,0.242746019270271,0.572183050913736,0.514215903123841,0.137631574878469,0.490103221265599,0.91849828697741,0
0.31258152727969,0.0492558798287064,0.891524692298844,0.354511213721707,0.251185673521832,0.0121625945903361,0.657809982309118,0
